id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
CG15347	154.594756649049	199.746281812641	109.443231485458	0.547911232651198	-0.867985914451962	0.128876030073634	1
CG43174	1.35655372361824	1.75309866697042	0.960008780266069	0.547606816634622	-0.868787689446123	1	1
CG4734	1.35655372361824	1.75309866697042	0.960008780266069	0.547606816634622	-0.868787689446123	1	1
CG9897	1.35655372361824	1.75309866697042	0.960008780266069	0.547606816634622	-0.868787689446123	1	1
S-Lap8	1.35655372361824	1.75309866697042	0.960008780266069	0.547606816634622	-0.868787689446123	1	1
Gal	7.91759323444143	10.2328148549669	5.602371613916	0.547490763130215	-0.869093470079751	0.573209031942133	1
kek2	2.55767441554385	3.30732330886279	1.80802552222492	0.546673352853004	-0.871249040629842	0.75912446728822	1
CG44098	8.65353009885202	11.1904174216251	6.11664277607893	0.546596480329565	-0.871451924867865	0.412725995339419	1
Tps1	19.1184907590569	24.7305555854548	13.506425932659	0.546143247206415	-0.872648691490609	0.300702943627868	1
Srp72	90.0509152614637	116.503344574569	63.5984859483586	0.545894078668719	-0.873307046679392	0.144084501673256	1
bsk	77.94026439631	100.849127252345	55.0314015402753	0.545680493620691	-0.873871622112631	0.167608916104696	1
Smr	436.726654730837	565.139501533963	308.313807927711	0.545553455546555	-0.874207530284343	0.439381405326794	1
CG15800	2.88107436969053	3.7301391405417	2.03200959883936	0.544754370354202	-0.876322229313884	0.601116286183166	1
Tg	74.0842486097791	95.9257439613347	52.2427532582234	0.544616607605162	-0.876687118116581	0.195947452842499	1
CG5872	13.2318266581106	17.1332386195481	9.33041469667306	0.544579743728519	-0.876784774213162	0.927592276584237	1
CG15673	5.19417879742452	6.72661752102602	3.66174007382302	0.544365732461698	-0.877351842085821	0.574800079734529	1
Cyp4p2	500.210797574903	647.911155604415	352.510439545392	0.544072187206819	-0.878130014705693	0.306414574751577	1
cib	177.653876010413	230.220784570941	125.086967449886	0.54333481524272	-0.880086601405158	0.126237378062479	1
CG10420	87.4898851455896	113.38152728647	61.5982430047088	0.54328288283747	-0.880224502018604	0.332045270189647	1
Nha2	7.26271323734864	9.41225097313187	5.11317550156542	0.543246829707522	-0.880320244769497	0.584286044865745	1
CG15611	32.3182775461186	41.8888619865257	22.7476931057114	0.543048725291908	-0.880846444586548	0.25608058004084	1
rin	306.094112029243	396.760131064339	215.428092994146	0.542968096154832	-0.881060664576751	0.336974837632138	1
CG6753	7.10728020565601	9.21337694805382	5.0011834632582	0.542817632606969	-0.881460509610583	0.469026858215758	1
CG31102	2.15767139604136	2.79760435540628	1.51773843667644	0.542513609454266	-0.882268765540559	0.591826461961179	1
CG11671	4.79417577792202	6.21689856756951	3.37145298827454	0.542304647829023	-0.882824559844681	0.48249809103995	1
CG5626	84.7586641705635	109.912097511261	59.6052308298654	0.542299093361933	-0.8828393364895	0.462799742894238	1
tutl	5.27189349619846	6.83858842432646	3.70519856807046	0.541807510288264	-0.884147703229054	0.42737267460858	1
CG2781	34.7260879994946	45.0474468333561	24.4047291656332	0.541756101203994	-0.884284598987093	0.418871285819323	1
CG10483	4.22620583596548	5.48323780751212	2.96917386441884	0.541500107901763	-0.884966469575787	0.609314388074581	1
PRL-1	130.977560848427	169.940268019935	92.0148536769201	0.541454092952981	-0.885089070399353	0.76842703828835	1
Tango11	69.6947929715392	90.4291381495089	48.9604477935695	0.541423359720867	-0.885170960887447	0.364304716993508	1
CG1806	31.3547583866215	40.6956178360574	22.0138989371856	0.540940280741496	-0.886458764113864	0.354894337656396	1
CG30082	2.06853443992412	2.68563345210584	1.4514354277424	0.540444350886496	-0.887782022410074	0.890294484655368	1
CG31077	2.06853443992412	2.68563345210584	1.4514354277424	0.540444350886496	-0.887782022410074	0.890294484655368	1
CG31516	2.06853443992412	2.68563345210584	1.4514354277424	0.540444350886496	-0.887782022410074	0.890294484655368	1
Indy	149.050896106717	193.579518808117	104.522273405317	0.539944897315936	-0.889115910621069	0.11308893921918	1
repo	3.02508514403987	3.92901316561974	2.12115712245999	0.539870199728743	-0.889315511162083	0.744639481388172	1
DOC3_DM|Drosophila_fruit_fly_genus	165.832874396308	215.422230462179	116.243518330438	0.539607811510644	-0.890016861601003	0.614888647055935	1
PGRP-LB	23.3881412225525	30.3875996365221	16.388682808583	0.539321400986402	-0.890782811855946	0.515918880257474	1
mei-S332	56.3247945252496	73.1839286266604	39.4656604238388	0.539266764772475	-0.890928972174509	0.263798075233658	1
CG6241	73.5360231971761	95.5513954655969	51.5206509287554	0.539193076958309	-0.891126121924777	0.438904699418894	1
CG15385	14.6362857445796	19.0233759713418	10.2491955178174	0.538768488477418	-0.892262622050791	0.548766247520689	1
CG11381	6.69585492881022	8.70365799459731	4.68805186302312	0.538630064041254	-0.892633337693991	0.412248956246568	1
Rh6	0.956550704115745	1.2433797135139	0.669721694717589	0.538630064041254	-0.892633337693991	0.737470750521581	1
sPLA2	0.956550704115745	1.2433797135139	0.669721694717589	0.538630064041254	-0.892633337693991	0.737470750521581	1
CG7142	2.86965211234724	3.7301391405417	2.00916508415277	0.538630064041254	-0.892633337693992	0.561679339810904	1
Cap-G	87.8213225835913	114.190391391096	61.4522537760863	0.538156083252359	-0.89390343162954	0.126056788702655	1
nmo	84.3174084227877	109.651388145929	58.9834286996468	0.537917756418634	-0.894542482471726	0.329620080536172	1
CAP	21.9962090934863	28.6094331880288	15.3829849989437	0.537689261365041	-0.895155436236802	0.720421114161505	1
asl	21.2591569615128	27.6518306213706	14.866483301655	0.537631070623062	-0.895311578536846	1	1
CG13117	151.558403591636	197.159251259522	105.95755592375	0.537421172209047	-0.895874936098038	0.195792199778968	1
Liprin-gamma	7.47413172069149	9.72309590151034	5.22516753987264	0.537397511327744	-0.895938454599617	0.582934419608035	1
CG2736	5.71534807658976	7.43521049956058	3.99548565361894	0.537373575886665	-0.896002713012526	0.800466534294236	1
Strn-Mlck	51.490502421624	66.9920978406137	35.9889070026343	0.537211225841269	-0.896438642511596	0.301796267318227	1
CG2292	33.6862360262181	43.8408346785741	23.531637373862	0.536751582089799	-0.897673556414411	0.335619750938601	1
CG5346	74.3471531735827	96.8081431834245	51.8861631637409	0.53596899452385	-0.899778550809725	0.188096357935364	1
Acon	225.051472050734	293.248769914307	156.854174187161	0.534884338075815	-0.902701134073286	0.241345669377633	1
XDMR_DM|Drosophila_fruit_fly_genus	4.83762733881083	6.30380168934711	3.37145298827454	0.534828529579541	-0.902851669124928	0.753450194985456	1
NLaz	67.8487831165666	88.4537659030422	47.243800330091	0.534107280201918	-0.904798545726363	0.398986443487462	1
Tollo	45.4450561870825	59.2577421898837	31.6323701842814	0.533809912684819	-0.905601998758463	0.815069053963172	1
Cpr66D	3.33706284084325	4.35182899729865	2.32229668438784	0.533636934224525	-0.906069572707937	0.567614942019753	1
Ets96B	1.66853142042162	2.17591449864933	1.16114834219392	0.533636934224525	-0.906069572707937	0.684282444472616	1
Cp7Fc	282.247545424212	368.112262090474	196.38282875795	0.533486245860735	-0.906477018372431	0.40194964301576	1
tef	47.8793268744793	62.4530945954461	33.3055591535124	0.533289172766484	-0.907010057237104	0.841433566140215	1
Rcp	57.8743548844793	75.5219495916558	40.2267601773028	0.532649916942125	-0.908740458771546	0.138616218985809	1
alpha-Cat	134.953532854458	176.107031024458	93.8000346844584	0.532630833299501	-0.908792148200031	0.834216851611253	1
bru-2	20.9195931956225	27.3042181342602	14.5349682569849	0.532334168497834	-0.90959592456549	0.377179361025564	1
CG3987	2.05711218258082	2.68563345210584	1.42859091305581	0.531938158550873	-0.910669562577998	0.838674097489197	1
beta4GalNAcTA	131.900587755611	172.204753867466	91.596421643755	0.531904140777962	-0.910761826764764	0.220100325381824	1
obst-B	4.43762431930833	5.7940827358906	3.08116590272606	0.531778029961538	-0.911103920400091	0.609798612237179	1
CG6388	83.9516262711568	109.614620587197	58.2886319551169	0.531759647051363	-0.911153793449108	0.171177551818028	1
Elp2	71.9095086151319	93.9236357062406	49.8953815240233	0.531233497818143	-0.912581973781572	0.147425544171088	1
CG3363	56.3180718872239	73.5933764540256	39.0427673204223	0.530520125609574	-0.914520613179203	0.891119156126651	1
sm	48.720266186809	63.6847745317509	33.7557578418671	0.530044395855366	-0.915814891819192	0.289024286854905	1
CG13113	194.539841911416	254.30625074522	134.773433077612	0.529965082189965	-0.916030786930192	0.348016438504631	1
Cyp4d2	6.96214723038517	9.10140604475339	4.82288841601694	0.529905862050529	-0.916192007693981	0.586534958830127	1
CG10147	17.1471489298288	22.4176024019822	11.8766954576753	0.529793295674885	-0.916498507800808	0.622655725784293	1
CG1124	21.4429893757687	28.0378788943176	14.8480998572199	0.529572865093914	-0.917098893432128	0.326041197573256	1
shf	4.19305433149846	5.48323780751212	2.9028708554848	0.529408163094408	-0.917547654559103	0.646697880561185	1
CG13659	3.86965437735178	5.06042197583321	2.67888677887036	0.529380117243932	-0.917624084587958	0.842484495856307	1
siz	53.1247390016503	69.4788572676415	36.7706207356591	0.529234679177494	-0.918020494649931	0.273446277753995	1
Dcp-1	159.209865801831	208.249397555056	110.170334048606	0.529030745548641	-0.918576525361668	0.238760813402986	1
CG10809	43.7533888653912	57.2322343803714	30.2745433504111	0.528977134619685	-0.918722732630741	0.234514846740036	1
CG12484	2.61365986719407	3.41929421216323	1.80802552222492	0.528771556361938	-0.91928352129298	0.557233889562945	1
CG16742	16.7231897622215	21.8828156670028	11.5635638574403	0.528431260099541	-0.920212281109932	0.902294542564332	1
CG18180	10.7175932359521	14.0247893357633	7.41039713614092	0.528378498865886	-0.920356334227462	0.909408061260057	1
CG12825	10.1083986340878	13.2292932354512	6.98750403272437	0.52818422786182	-0.920886873134853	0.585708998817429	1
Psi	83.1811279489193	108.86926004993	57.4929958479084	0.528092097085446	-0.92113854329234	0.27306594119616	1
tws	120.290470720124	157.446303771645	83.1346376686017	0.528018986010477	-0.921338289298511	0.187293735970419	1
CG8389	127.761253338913	167.23123501341	88.2912716644146	0.527959215617432	-0.9215016079155	0.228077959426463	1
CG31635	128.24704421263	167.914760210422	88.5793282148373	0.527525561801918	-0.92268709207916	0.27876585364684	1
nvd	93.8956492679039	122.942516721635	64.8487818141732	0.527472379315312	-0.922832544703782	0.357036422859054	1
CG15309	270.558220271961	354.28301032558	186.833430218343	0.527356448864558	-0.923149662102541	0.140624422284204	1
Tequila	52.2057866706049	68.3725162389509	36.039057102259	0.527098592895255	-0.923855254130383	0.338292316740048	1
CG6508	60.6158478475618	79.3891274170207	41.8425682781028	0.527056659261529	-0.923970033135337	0.33206577237519	1
CG13398	46.9511649854234	61.5088600331016	32.3934699377453	0.526647216682482	-0.925091222535008	0.300804312884581	1
ppk23	2.52452291107684	3.30732330886279	1.74172251329088	0.526626020692777	-0.925149287903335	0.807714147695108	1
lft	7.25016877908383	9.49915409490947	5.0011834632582	0.526487244368243	-0.925529516551096	0.883908171012298	1
CG3823	20.4304426524994	26.7944991808036	14.0663861241951	0.524972906911904	-0.929685125579906	0.334832389178711	1
stl	22.6566333909524	29.7291422210332	15.5841245608716	0.524203639815947	-0.931800723811291	0.404419853405018	1
TC1_DM|Drosophila_fruit_fly_genus	54.7350300010753	71.828578009846	37.6414819923046	0.524046041773858	-0.932234524878886	0.358120334948876	1
Act57B	23.1240441194484	30.3508320777901	15.8972561611066	0.523783207009332	-0.932958288640486	0.423434388956135	1
CG43340	64.8515017906039	85.119706585552	44.5832969956557	0.523771741986047	-0.932989867952394	0.481555405008714	1
CG8545	110.079243701581	144.527855464573	75.6306319385886	0.523294500534034	-0.934304997589554	0.168531346527627	1
bol	3.31421832615665	4.35182899729865	2.27660765501465	0.523138123402328	-0.934736185434694	0.490768096865074	1
Eip75B	79.3401326382038	104.18151834273	54.4987469336773	0.523113387101832	-0.934804404094748	0.143265209606965	1
ena	43.1775985187082	56.7091474226012	29.6460496148152	0.522773678713425	-0.935741590604756	0.5111022340554	1
Copia2_I|Drosophila_fruit_fly_genus	54.3155246354301	71.3439268379123	37.2871224329478	0.522639054024334	-0.936113161308508	0.280767009003764	1
CG14223	4.3256428485045	5.68211183259016	2.96917386441884	0.522547593552969	-0.936365651271174	0.772197720276091	1
CG8451	65.2194576707679	85.704628883577	44.7342864579589	0.521958814135079	-0.937992121401146	0.201141576426836	1
Inx3	61.4927024343474	80.818013151299	42.1673917173958	0.521757341874446	-0.938549098570137	0.280599085921339	1
mav	44.6096331067607	58.6360523331268	30.5832138803947	0.521576959285107	-0.939047955109995	0.816511624836283	1
Sobp	11.8889009578098	15.6291495407014	8.14865237491829	0.52137529004362	-0.93960588519434	0.342283315217903	1
CG32817	92.3162128685168	121.363224298219	63.2692014388142	0.521321032830721	-0.93975602787795	0.494968269208308	1
CG13299	719.956899063203	946.75680245664	493.156995669766	0.520890892349677	-0.940946882749458	0.0838751721562576	1
sec24	31.6714215010943	41.6649201799248	21.6779228222639	0.520291956126412	-0.942606691909182	0.33452359124626	1
Sema-1a	11.063827137282	14.5595760707427	7.56807820382133	0.519800725450332	-0.943969447605018	0.798153401466799	1
CG33557	2.51310065373354	3.30732330886279	1.71887799860429	0.519718768950749	-0.94419693393192	0.759557831086388	1
Gypsy10_I|Drosophila_fruit_fly_genus	45.5363708408086	59.9295676096864	31.1431740719308	0.519662919558544	-0.944351975418871	0.418513861165147	1
Hr38	4.24903978314868	5.59520871081255	2.9028708554848	0.518813686051621	-0.946711557205282	0.510016633651799	1
sls	65.9601116553582	86.8728052525224	45.047418058194	0.518544531021531	-0.947460206282265	0.422526075526885	1
Kif3C	178.270244974243	234.84835916499	121.692130783496	0.518173221291285	-0.948493634576841	0.415854973521136	1
CG34008	26.1984165113335	34.5154868272199	17.8813461954471	0.518067332642845	-0.948788479297871	0.437755522677042	1
jp	25.7822602475907	33.9690003150314	17.5955201801501	0.517987577407863	-0.949010595869308	0.448614695799995	1
CG5381	12.3997632471946	16.3377425192359	8.46178397515337	0.517928591737232	-0.949174891662982	0.483886423084531	1
CG12880	42.2516740981367	55.678009738479	28.8253384577944	0.517714957721868	-0.94977009401627	0.297842731417464	1
CG42694	10.9632679238215	14.4476051674422	7.4789306802007	0.517658850274682	-0.949926454811312	1	1
Gypsy1-I_DM|Drosophila_melanogaster	196.742154649394	259.336600258217	134.147709040571	0.517272567416257	-0.951003411951818	0.785260511274559	1
Gr28b	2.98051138222955	3.92901316561974	2.03200959883936	0.5171806540686	-0.951259784938921	0.745063295748889	1
H2.0	2.98051138222955	3.92901316561974	2.03200959883936	0.5171806540686	-0.951259784938921	0.745063295748889	1
rst	2.98051138222955	3.92901316561974	2.03200959883936	0.5171806540686	-0.951259784938921	0.745063295748889	1
CG31642	3.5370590668428	4.66267392567713	2.41144420800847	0.517180537701502	-0.951260109549391	0.535512040272506	1
CG14441	37.0873082707801	48.9012566544073	25.2733598871529	0.516824343917449	-0.952254068156956	0.325110468298366	1
swi2	36.697612241058	48.3915377009508	25.0036867811652	0.516695438274406	-0.952613948124673	0.271593767515749	1
mthl3	8.55183811696658	11.2773205434027	5.82635569053045	0.516643618322873	-0.952758644846782	0.432282193265865	1
tna	11.311735659491	14.9205565621668	7.70291475681515	0.51626189175456	-0.953824986437142	0.445480012428567	1
Rho1	343.511662240966	453.340603125117	233.682721356814	0.515468325020779	-0.956044316643037	0.112347768491977	1
CG5597	4.06965060335134	5.37126690421169	2.76803430249099	0.515341045577261	-0.956400590903133	0.782931438907036	1
GlyP	308.866977221775	407.688170893527	210.045783550022	0.515211866681504	-0.956762271998892	0.199300592074751	1
l(2)01289	8.92899662178249	11.7870394968592	6.07095374670574	0.515053313287311	-0.957206321165595	0.461438845522616	1
CG16957	1.41253917526846	1.86506957027085	0.960008780266069	0.514730815176323	-0.958109940531575	0.684881704908054	1
CG32694	1.41253917526846	1.86506957027085	0.960008780266069	0.514730815176323	-0.958109940531575	0.684881704908054	1
CG8500	1.41253917526846	1.86506957027085	0.960008780266069	0.514730815176323	-0.958109940531575	0.684881704908054	1
Gypsy2_I|Drosophila_fruit_fly_genus	378.211186411596	499.514454087373	256.907918735818	0.514315284840348	-0.959275065374132	0.568638277340739	1
wtrw	54.2126998851197	71.629703984768	36.7956957854715	0.513693254872253	-0.961020964605719	0.344907301012551	1
GstE14	30.4360234696355	40.2226664413329	20.649380497938	0.513376718275413	-0.96191022396471	0.280405484390482	1
Mlp84B	59.8377815363812	79.0899822658514	40.5855808069111	0.51315703511587	-0.962527711326679	0.224573891122506	1
CG43674	377.757943469103	499.392451633968	256.123435304238	0.512870057339123	-0.963334749326357	0.26564223798372	1
Tm2	28.747993002285	38.0099843839516	19.4860016206184	0.512654817844273	-0.963940341572625	0.355295918785122	1
CG32161	4.38162830015472	5.7940827358906	2.96917386441884	0.512449338361485	-0.964518710576397	0.574341037613521	1
CG11320	7.1175696945744	9.41225097313187	4.82288841601694	0.512405420317023	-0.964642358038543	0.558302325527657	1
CG32032	5.4707675212765	7.23633647448254	3.70519856807046	0.512026849654668	-0.965708630662075	0.590307976806114	1
CG32350	1660.02340094182	2195.79029012983	1124.25651175381	0.512005411813412	-0.965769035531015	0.42817645440085	1
CG3699	21.9254100125767	29.0071812381849	14.8436387869684	0.511722895964408	-0.966565309740843	0.798104044167138	1
sut2	2.96908912488626	3.92901316561974	2.00916508415277	0.511366340467798	-0.967570893319028	0.700319059232336	1
cup	141.249976494602	186.951504186078	95.5484488031265	0.511086814835278	-0.968359722130977	0.127975886170738	1
CG9293	77.7932518438667	102.973237960844	52.6132657268896	0.51094116072077	-0.968770932929768	1	1
spg	50.8369059027812	67.3397103277241	34.3341014778383	0.509864110058442	-0.971815306367894	0.52093278916643	1
CG7378	9.68665579995816	12.8315451852951	6.54176641462123	0.509819068565341	-0.971942759953743	0.420992689779117	1
Gypsy3_I|Drosophila_fruit_fly_genus	114.415351852911	151.563649686873	77.2670540189495	0.509799375896408	-0.971998487693799	0.754530551871637	1
be	34.3513457413536	45.5070302237669	23.1956612589403	0.509715996514884	-0.972234464558416	0.238290921970967	1
CG12926	2.58050836272705	3.41929421216323	1.74172251329088	0.509380709941592	-0.973183768566473	0.602149770845655	1
GATAd	28.1560636130098	37.3130911826262	18.9990360433935	0.509178828159912	-0.973755662183281	0.397512584567361	1
CG30089	4.13705831234485	5.48323780751212	2.79087881717758	0.508983727343365	-0.97430856207619	0.611264835820638	1
CG33995	130.71399240607	173.262627560216	88.1653572519237	0.508853862448108	-0.974676706155892	0.103343174976564	1
CG6836	8.74152735318571	11.5881654717812	5.89488923459023	0.508699090373288	-0.975115580429538	0.483151027976581	1
Pez	85.6874072229519	113.618837097385	57.7559773485188	0.508331002358482	-0.976159873573963	0.152059189527299	1
CG11619	3.11309989923559	4.12788719069778	2.0983126077734	0.508326054186257	-0.97617391705792	0.969877170001816	1
CG2924	98.2225336595757	130.277456095104	66.1676112240475	0.507897630237303	-0.97739035228305	0.800840261403679	1
Letm1	20.7150939642888	27.4780243778154	13.9521635507621	0.507757157462403	-0.977789423659416	0.558096548031422	1
CG2254	3.5805106277316	4.74957704745473	2.41144420800847	0.507717673366462	-0.977901614543339	0.906800896513586	1
pain	18.4933603270116	24.5316815603767	12.4550390936466	0.507712407035472	-0.977916579058869	0.264512733791219	1
Cad88C	5.30502749980344	7.0374624494045	3.57259255020239	0.507653515153704	-0.978083933554451	0.546281106615052	1
TABOR_I|Drosophila_fruit_fly_genus	326.788003859724	433.591929716718	219.98407800273	0.507352796318082	-0.978938796387609	0.62404702048545	1
Cnot4	86.5996580509784	114.91068414684	58.2886319551169	0.507251631020072	-0.979226496047299	0.283997987210611	1
MINOS|Drosophila_fruit_fly_genus	8.62731898140089	11.4511267869579	5.80351117584386	0.506806996710024	-0.980491653184533	1	1
Gypsy8_I|Drosophila_fruit_fly_genus	41.050795589422	54.508165142429	27.593426036415	0.506225552893108	-0.982147762267433	0.804192254291212	1
gol	13.1551849568859	17.4691513294494	8.84121858432248	0.50610464226834	-0.98249238729276	0.51894767567851	1
Chouto_I|Drosophila_melanogaster	128.487216670634	170.623793216946	86.3506401243216	0.506087917143699	-0.982540064494406	0.859694871046482	1
Myd88	36.0758520459221	47.9068865290171	24.244817562827	0.506082096321204	-0.982556657895982	0.169774481346942	1
CG17977	130.648219332785	173.521668698444	87.7747699671259	0.505843279548366	-0.983237616766007	0.406639909811491	1
Ilp6	5.98162981066131	7.94492945301709	4.01833016830553	0.505772919957089	-0.983438300451434	1	1
Tob	46.5296362661393	61.8063369571663	31.2529355751122	0.505659081475278	-0.983763056270179	1	1
ph-d	13.5975242697144	18.0657734046835	9.12927513474521	0.505335416881652	-0.984686798824361	0.778444989413816	1
CG31678	69.8948695689848	92.865762013491	46.9239771244787	0.50528823655872	-0.984821501426539	0.402217271074496	1
CG12206	6.55071138603598	8.70365799459731	4.39776477747464	0.505277755652222	-0.984851426739576	0.399249621202742	1
Aats-glupro	80.6740031244639	107.189696500424	54.1583097485041	0.505256675937038	-0.984911615882294	0.219855424889189	1
mon2	94.0244460521629	124.983060762565	63.0658313417606	0.504595030374308	-0.986802097232774	0.0938376135920651	1
nxf2	139.067166978659	184.862492809206	93.2718411481119	0.504547135174556	-0.986939041599138	0.1403365902434	1
Gef26	91.2773635544105	121.363224298219	61.1915028106016	0.504201360539326	-0.987928083710563	0.444320893013035	1
CG9674	193.700431025325	257.561770263933	129.839091786717	0.504108554828097	-0.988193657494366	0.11476191036439	1
Cg25C	80.3319316385129	106.855452017627	53.8084112593988	0.503562618878095	-0.989756903889272	0.338724073775778	1
beat-VI	2.86852991142572	3.81704226231931	1.92001756053214	0.503011868505092	-0.991335654237407	1	1
CG34288	4.26964682935089	5.68211183259016	2.85718182611161	0.502838013451978	-0.991834376422413	0.728452146737885	1
CG14221	4.90502448030095	6.52774349594798	3.28230546465391	0.502823903342918	-0.991874860374381	0.469705021134496	1
ms(2)34Fe	1.86852764642118	2.4867594270278	1.25029586581455	0.502781190743857	-0.99199741594863	0.639770359299025	1
CG43156	236.415262298124	314.680365513899	158.150159082349	0.502573965249076	-0.992592157411122	0.208484966593154	1
CG6175	190.276170711838	253.285144611202	127.267196812474	0.502466092150139	-0.992901852501053	0.146181573918179	1
DMCR1A|Drosophila_fruit_fly_genus	337.960308822432	450.016575357732	225.904042287133	0.501990492478093	-0.994268054585015	0.612952145830521	1
Rfabg	123.79467970215	164.843078485369	82.7462809189296	0.501970004923644	-0.994326935971851	0.463349667048648	1
ACCORD_I|Drosophila_fruit_fly_genus	93.2957307287788	124.284499334135	62.3069621234224	0.50132528559263	-0.996181093005061	0.823643034111809	1
Rad51C	19.0933526391551	25.4391485639893	12.7475567143208	0.501099975192005	-0.996829628543483	0.347952157273843	1
scaf6	37.0552261297176	49.3742080491319	24.7362442103034	0.500995260231587	-0.997131140314644	0.220057732109447	1
sty	57.9438455184819	77.2382806998942	38.6494103370696	0.500391903947733	-0.99886964716809	0.349711914371022	1
Vml	30.5947669673618	40.782520957835	20.4070129768885	0.500386256111712	-0.998885930706932	0.276810312929489	1
l(3)L1231	68.5474867675082	91.3733727118534	45.7216008231631	0.500382107677545	-0.998897891367593	0.727416420864817	1
CG14410	75.6845446065772	100.897594588286	50.4714946248687	0.500224954131151	-0.999351065550662	0.516871398816593	1
CG12716	23.2760894133697	31.0343572748019	15.5178215519375	0.500020716218831	-0.999940226865918	0.295037626887823	1
alphagamma-element	22.8086786848737	30.4126674180449	15.2046899517024	0.499945951557046	-1.00015595927074	0.29286649538059	1
OSVALDO_I|Drosophila_fruit_fly_genus	54.9248910821263	73.2825315256471	36.5672506386055	0.498990003174329	-1.00291718216108	0.879401173832706	1
Stam	76.4614183784573	102.042371402813	50.8804653541017	0.49862096161261	-1.00398456107741	0.203207002414744	1
rk	3.49248530503249	4.66267392567713	2.32229668438784	0.498061138609556	-1.00560524625885	0.537113955521661	1
Nplp2	53.2056621255687	71.0464499138476	35.3648743372899	0.497771167738488	-1.00644542697372	0.352728025739843	1
Chd64	193.762721588239	258.831885986074	128.693557190404	0.497209054054986	-1.00807552713474	0.241641804538658	1
tomboy40	3.02507457653647	4.04098406892018	2.00916508415277	0.497196982191927	-1.00811055511393	0.528431788305164	1
Patronin	108.703243569045	145.211380661584	72.1951064765058	0.497172509121422	-1.00818156931492	0.202502076012646	1
CG3107	1695.5019611298	2265.31590213135	1125.68802012824	0.496923196923274	-1.00890520483061	0.0675093479869614	1
DM412B_LTR|Drosophila_fruit_fly_genus	95.5845595534596	127.717161550612	63.451957556307	0.496816220983442	-1.00921581675906	0.321739399224503	1
MED26	514.596931028988	687.594030629455	341.599831428521	0.496804533215341	-1.00924975704263	0.699540795022684	1
CG10352	1.31197996180793	1.75309866697042	0.870861256645441	0.496755415455539	-1.00939239956488	1	1
CG31105	1.31197996180793	1.75309866697042	0.870861256645441	0.496755415455539	-1.00939239956488	1	1
CG31668	1.31197996180793	1.75309866697042	0.870861256645441	0.496755415455539	-1.00939239956488	1	1
tre-2	1.31197996180793	1.75309866697042	0.870861256645441	0.496755415455539	-1.00939239956488	1	1
Gypsy4_I|Drosophila_fruit_fly_genus	218.845757468817	292.471668687099	145.219846250535	0.496526199964684	-1.01005824911387	0.755791047372997	1
Ak6	323.076818559941	432.03937330193	214.114263817952	0.495589700960701	-1.01278188829527	0.270846399291224	1
CG4751	35.171920190692	47.0361870841365	23.3076532972476	0.495525992690601	-1.01296735928731	0.306587767703556	1
zormin	15.6649259412136	20.9502808818674	10.3795710005598	0.495438274030175	-1.01322276966076	0.892663615483059	1
BATUMI_I|Drosophila_fruit_fly_genus	269.025471933498	359.861514577869	178.189429289126	0.495161116348184	-1.01403006679353	0.598685842230145	1
CG4825	77.6360467989212	103.858973637143	51.4131199606997	0.495028192174557	-1.01441740494313	0.292701872630482	1
noe	3.16908535088581	4.23985809399822	2.0983126077734	0.49490161256663	-1.01478635185786	0.652304117683956	1
Stalker3_LTR|Drosophila_fruit_fly_genus	6.10502297130505	8.16887125961796	4.04117468299213	0.494704170816021	-1.01536203207927	0.591785840050189	1
E(Pc)	133.246981365623	178.383216649199	88.1107460820475	0.493940785109411	-1.01758999669992	0.353481575223301	1
CG32016	182.050948982919	243.732518499038	120.369379466799	0.493858514276477	-1.01783031216285	0.765008159809765	1
Synd	112.851962687799	151.104066296462	74.599859079137	0.493698554298164	-1.0182976744588	0.446861135077902	1
CG32645	40.6059062865193	54.3727946847103	26.8390178883283	0.493611153223938	-1.01855310210368	0.41247714250321	1
Inx2	380.296897634553	509.247559351511	251.346235917595	0.493563948028863	-1.01869107701979	0.273843100443976	1
CG11034	29.2565828214613	39.2032285344198	19.3099371085029	0.492559868928883	-1.02162900512557	0.208729722527798	1
CG32791	19.12648664276	25.6380225890674	12.6149506964527	0.492040704489902	-1.02315042619957	0.428943278745454	1
Pngl	164.00046706156	219.97460171166	108.02633241146	0.491085477918307	-1.02595393422548	0.141139254117122	1
CG32814	2.78050458872661	3.7301391405417	1.83087003691151	0.490831566311391	-1.02670006044141	0.565554521491478	1
rtv	2.78050458872661	3.7301391405417	1.83087003691151	0.490831566311391	-1.02670006044141	0.565554521491478	1
Hex-C	5.39304225499917	7.23633647448254	3.5497480355158	0.490544911507813	-1.02754286742665	0.629623506636288	1
CG13084	300.72150694237	403.535215921306	197.907797963433	0.490435010762547	-1.0278661222808	0.248980203908594	1
CG31674	33.7239920424722	45.2580206356432	22.1899634493011	0.490299026286298	-1.02826619839394	0.387735237910125	1
chif	47.2496303670103	63.4474647208363	31.0517960131844	0.489409563483896	-1.0308858016924	0.990543259179726	1
CG33978	6.62841915145128	8.90253201967535	4.3543062832272	0.489108747219759	-1.03177282882601	0.471576937666654	1
CG2955	1.76796843296064	2.37478852372737	1.16114834219392	0.488948102364682	-1.0322467512528	0.918222471372272	1
